0.0863087	0.004797266	-0.024690432	0.07418721	0.072718516	0.11011368	0.007428384	0.048647832	0.0029813426	0.0019541613	0.11553001	0.0081105335	-0.11672253	0.106129244	-0.03758717	0.077938326
-0.10956651	0.24484259	-0.06471925	0.465331	0.16579404	0.054605402	-0.13287367	0.21777739	-0.050720435	-0.25594655	-0.089640215	0.3137079	-0.4153761	0.2523836	-0.18537664	0.13006909
0.023439534	-0.06832597	-0.22663091	-0.18107855	-0.16092762	-0.09672357	0.04010322	-0.0009554369	-0.1693224	0.19843473	0.24093024	-0.053366523	0.16224912	-0.010846421	0.06923006	0.18858172
0.21651168	-0.105260216	-0.049785975	-0.06995432	0.054237243	0.00044117885	0.18358256	0.084959805	-0.057935305	-0.022516403	-0.01997923	-0.21698129	0.08662044	-0.04633249	-0.02514931	0.09443472
0.092371464	-0.03017831	0.010907168	-0.01746947	0.06721375	0.13055259	-0.02934317	-0.078285865	0.1084301	0.012877949	0.12783965	0.0011502764	-0.078799546	-0.0041548833	0.1713278	-0.10933794
0.1156417	-0.24932705	-0.37513822	-0.37330392	-0.3852105	-0.3460742	0.2598391	0.00966375	-0.41129273	0.5636308	0.4674941	-0.19951496	0.38776225	-0.10744176	0.1583942	0.36457467
0.053570937	0.06285718	0.089397855	0.092015915	0.15120047	0.06843108	-0.0019135579	0.17152739	-0.008268247	-0.13268676	-0.022648806	-0.025268055	-0.124128126	0.06564261	-0.12987319	0.002523478
-0.028082162	0.03814208	0.03418311	0.07689674	0.018768484	-0.02697435	-0.1636095	-0.15133005	-0.028416302	0.09372602	0.16244209	0.0427078	-0.09655066	0.1156914	0.0186763	-0.001824865
0.22167638	-0.36034024	-0.06729227	-0.38935181	-0.24823436	0.034686018	-0.10110772	-0.26594165	0.0145144835	0.45675546	0.4330087	-0.14842823	0.30631763	-0.26312274	0.41185042	-0.14489365
0.028407322	0.05455226	-0.108733244	-0.068944655	-0.008963006	-0.20538412	0.17952053	0.085826315	-0.25896415	0.20642436	0.036341995	-0.14052412	0.020862538	0.14441869	-0.18133861	0.24614088
-0.12475249	0.29701674	0.09243844	0.30340979	0.38777936	-0.17219836	-0.009499182	-0.06512445	-0.12997378	0.32584035	0.087619334	-0.026412096	-0.33981767	0.2925062	-0.34195265	0.20671807
-0.13632727	0.028699135	0.23290165	0.15380995	0.19085708	0.06557367	-0.40969422	-0.33923677	0.1304282	0.34345996	0.3473187	0.2004045	-0.23806813	0.067079864	0.28451675	-0.21363665
0.16703282	-0.28137702	0.18953985	-0.14992197	0.0704651	0.24475405	-0.100307986	-0.24262428	0.25691018	0.08820829	0.12475663	-0.111257024	0.12605515	-0.24786848	0.36886087	-0.24788475
0.10900191	0.05094688	0.023121677	0.176418	0.08441329	0.14825921	-0.042388655	0.17580995	0.06914197	-0.17523701	-0.012935329	0.02471514	-0.1724755	0.09325431	-0.060006637	0.025995405
0.12024027	0.01361621	-0.017707111	0.29301468	0.10376123	0.1891891	0.13483015	0.49275893	0.13099901	-0.5667173	-0.3672853	0.066782035	-0.2267021	0.06688883	-0.1890804	-0.10646738
-0.20679854	0.19479533	-0.0022153128	0.47037432	0.20878495	0.014809344	-0.30274677	0.07910591	0.039950546	-0.11448592	0.07120549	0.3587727	-0.4763517	0.2266392	-0.016545469	-0.048333958
-0.010214364	-0.057117093	-0.071880005	0.23995598	-0.051263575	0.26723424	-0.24761368	0.018595515	0.18810728	-0.22274409	0.049160447	0.35914966	-0.18956454	0.02718123	0.3012492	-0.12930803
0.19502127	-0.07975365	-0.12825996	0.006067271	-0.11234655	0.15749592	0.21489836	0.36447144	-0.008395415	-0.40275538	-0.21418454	-0.018216737	0.08990517	-0.06593186	-0.07026458	0.052499373
0.19873083	-0.021261267	-0.56798124	-0.27457967	-0.39786896	-0.61866206	0.57448035	0.60244673	-0.6418545	0.023851216	-0.21983796	-0.43842825	0.29886082	0.08151792	-0.33501658	0.59705704
0.24642374	-0.10443781	0.27075854	0.032249212	0.2975931	0.14845455	0.084642656	-0.11025206	0.14650299	0.067476936	-0.10979043	-0.35765073	-0.15832327	-0.13295989	-0.16153705	-0.1821752
0.15161136	0.042340238	0.19749223	0.061672155	0.24414378	0.0020836908	0.07164321	-0.06499627	0.04456964	0.1763489	-0.021343596	-0.1899942	-0.06857237	0.05709143	-0.13695255	0.005485477
-0.13116074	-0.006932028	-0.35136804	-0.13743028	-0.3695404	-0.29678974	-0.14567108	-0.20236577	-0.35304314	0.2968092	0.43280432	0.19763522	0.14005084	0.045654397	0.23533434	0.27629715
-0.16020615	0.05764364	0.05742202	0.23262654	0.18321165	0.14516659	-0.31695193	-0.29427212	0.17066664	-0.07779569	0.12806232	0.18767598	-0.34734264	0.17543124	0.2666186	-0.20352675
-0.20585625	0.3290027	-0.40861008	0.1675323	-0.19580542	-0.36567965	0.10472671	0.24628149	-0.37245324	0.095458426	0.13039015	0.17386286	-0.13292107	0.2955227	-0.20177229	0.38773364
-0.09931166	0.087052226	-0.3208529	0.06125537	-0.24699084	-0.12464486	0.074364774	0.23652966	-0.18112043	-0.10766363	0.020040648	0.23613854	0.0468753	0.091509365	-0.01087265	0.2855078
0.06161178	-0.15469405	0.20593414	-0.21715961	0.14292912	0.07184445	-0.23238869	-0.3759485	0.15181787	0.404761	0.40063187	-0.09173798	0.05782066	-0.1109303	0.27580926	-0.2309
0.18962628	-0.30476984	0.055244002	-0.16548027	-0.0068482384	0.20861296	-0.09205306	-0.020618076	0.15102606	-0.07256298	-0.002822575	-0.14867647	0.13527128	-0.2088295	0.36061946	-0.20547903
-0.59079	0.4622553	-0.37613058	0.5450316	-0.501894	-0.15676427	-0.6075619	-0.5683668	-0.28805298	0.3054423	0.58148915	0.6391783	-0.58995575	0.46008646	0.6655987	0.15655814
-0.08386545	0.14944528	-0.042359702	0.17198889	0.14343846	-0.053139653	0.054609764	0.0927293	-0.037103858	0.0709546	0.048819326	0.09403757	-0.15740296	0.16062659	-0.113691814	0.1100121
0.013143709	0.095017426	-0.16679892	0.14385645	-0.03051458	-0.11362953	0.13751055	0.22261518	-0.1013726	-0.11635567	-0.09164596	0.050613232	-0.07594129	0.14715126	-0.13415872	0.13794784
0.10005476	-0.16426367	0.16690314	-0.012274962	0.14279856	0.25154135	-0.21504843	-0.19650702	0.24476904	0.06589664	0.15808555	0.079723775	-0.0688254	-0.10638274	0.3388382	-0.28791398
-0.39297184	0.3084643	0.029927162	0.3672159	-0.021362135	-0.14803419	-0.60483515	-0.4707001	-0.041623317	0.5480107	0.51104546	0.47924402	-0.43244314	0.31031826	0.501479	-0.051508084
0.4047472	-0.5417091	0.51555574	-0.07552851	0.5126511	0.39932135	-0.25086612	-0.20222689	0.41677532	0.0586185	-0.013278332	-0.36617878	-0.15127231	-0.47567213	0.35708392	-0.443295
0.090482146	-0.2007114	0.052335754	-0.036806338	-0.021018587	0.20345034	-0.22065717	-0.20452002	0.17816846	0.00027996977	0.13948946	0.010009742	-0.05292686	-0.15190539	0.33454746	-0.18420862
0.0913071	0.13238162	0.30933496	0.42134753	0.42333186	0.20946029	-0.0689159	0.023935303	0.19102734	-0.16687144	-0.15631522	-0.04894214	-0.4817157	0.11871318	-0.19882965	-0.21756193
0.13911726	-0.21090539	0.18176498	-0.19013365	0.10347225	-0.044688817	0.047293447	-0.278773	-0.03366667	0.38108557	0.18264677	-0.34956893	0.08945122	-0.08375772	0.091996506	-0.0024191462
-0.045047194	0.021183744	-0.2101759	-0.18695605	-0.21370074	-0.26212925	0.1251401	0.07739109	-0.24611425	0.15159549	0.1541185	-0.06886231	0.20592222	0.06618269	-0.0786222	0.28288695
0.36219338	-0.33193004	-0.43504307	-0.39302957	-0.45006797	-0.29726925	0.46814692	0.45671204	-0.48442554	-0.31375107	0.16829433	-0.48854738	0.4325092	-0.31749195	0.28590816	0.48160788
-0.0062003615	0.15395312	0.074096605	0.34240746	0.2260411	-0.0093025975	0.14319731	0.23560831	-0.015693873	-0.2418578	-0.18261516	0.026226303	-0.26351023	0.19655828	-0.36447486	0.038890705
0.11178886	-0.19675675	-0.0551743	-0.040853195	-0.09994221	0.20803705	-0.13702412	-0.062432807	0.033832222	-0.03076765	0.15297423	0.061558392	0.005812877	-0.083471656	0.31311482	-0.058146782
-0.018189583	0.1272505	0.021442613	0.20046881	0.16968882	-0.087039195	0.054875437	0.096771985	-0.066151515	0.09217757	0.06292365	-0.09296694	-0.26813397	0.1890149	-0.13575801	0.15920992
0.22635703	-0.13280529	0.12482995	-0.07916471	0.2173523	0.20505327	0.24353878	0.20314495	0.18451752	-0.2025882	-0.19182046	-0.23517686	0.021977406	-0.12609087	-0.10152867	-0.079608366
-0.18408652	-0.039279394	-0.26295632	-0.057045672	-0.43971372	0.044712756	-0.2857009	-0.11937007	-0.10373964	-0.04065384	0.3822054	0.3841889	0.07327189	0.004942941	0.5309472	-0.0068614795
0.069605134	0.0022809275	0.13992403	0.15347461	0.2503787	0.08242077	0.09664086	0.05526985	0.14812386	-0.08936755	-0.13423058	-0.11597007	-0.18045713	0.033105828	-0.16850027	-0.085972816
0.22564568	-0.22424088	0.10541725	-0.031998172	-0.08008941	0.4097285	-0.18526465	-0.020673241	0.24464782	-0.29384845	-0.009775328	0.15481389	0.0044966624	-0.19564714	0.37085706	-0.31093115
-0.058852512	-0.11818204	-0.1255313	0.011209975	-0.26989502	0.033566196	-0.27052343	-0.3156918	-0.020071609	0.2015919	0.402677	0.21557231	-0.005393199	0.04708004	0.39890137	0.035578147
0.056282625	-0.1391007	-0.16156438	0.04437039	-0.18945912	0.25795278	-0.07086424	0.16845654	0.0799239	-0.3223442	-0.04264353	0.15394837	0.045147877	-0.043459747	0.19616428	-0.08447766
0.2022355	-0.24534318	0.271713	-0.107239865	0.27313796	0.27502084	-0.17439267	-0.253294	0.28178453	0.05361766	0.0969539	-0.10659635	-0.029434202	-0.18278626	0.19671458	-0.35233572
-0.0203896	0.24623136	0.06645699	0.08777847	0.43776232	-0.38033777	0.35759783	-0.060253285	-0.331994	0.5323141	0.0720997	-0.46772924	-0.12069492	0.2867451	-0.3952428	0.30880052
0.3200377	-0.06536823	0.2468172	-0.10735289	0.24313489	-0.022568466	0.21158268	-0.053981774	0.036006343	0.26808947	-0.023500819	-0.50884676	0.016554445	-0.023987107	-0.09001949	0.07409628
-0.028754184	0.29078698	0.075599484	0.10233068	0.68694496	-0.45931748	0.30383405	-0.007739681	-0.3005763	0.7239236	0.1028978	-0.71256775	-0.2751512	0.24416867	-0.4369678	0.27713102
-0.21122348	0.27401015	-0.31382543	0.11120943	-0.08138153	-0.42280832	0.20663843	0.07699078	-0.4255947	0.3421061	0.17918883	-0.04443555	-0.0073462254	0.35741964	-0.25976613	0.37893602
0.089803465	-0.19419253	0.10825401	-0.27927122	0.044831503	-0.11788075	-0.045158237	-0.36006597	0.011174233	0.5123033	0.41030446	-0.12416114	0.09602005	-0.12800673	0.12806186	-0.022734597
0.40459278	-0.49394655	-0.46258712	-0.472312	-0.43130067	-0.15358432	0.45550936	0.41790977	-0.35773727	-0.1031818	0.3490825	-0.50913656	0.49789327	-0.49184802	0.46055877	0.4139068
0.04611478	-0.21850885	-0.08706866	-0.14868876	-0.35585198	0.2844208	-0.20442468	-0.1426042	0.17345782	-0.05336054	0.21067269	0.19982737	0.13725303	-0.18438251	0.57035774	-0.24053104
0.04428591	0.018986808	0.10011735	0.258368	0.21954276	0.097833484	0.054460123	0.1200942	0.15242846	-0.14852156	-0.19043644	-0.024644678	-0.30555966	0.070435785	-0.1367282	-0.09027581
0.46778774	-0.509475	-0.46323335	-0.49367535	-0.4963049	-0.13623227	0.46438658	0.42746118	-0.38331312	-0.3316172	0.48806933	-0.37003013	0.509759	-0.44641882	0.538512	0.3483148
0.16395563	-0.107218914	0.14184622	0.17167997	0.22992645	0.20970227	0.09246556	0.26673898	0.13795674	-0.2756263	-0.24846323	-0.116333686	-0.13660532	-0.090307385	-0.16429183	-0.15492716
0.1943905	-0.099153504	-0.020993872	-0.03245001	0.03054298	0.22028321	0.13782151	0.21954565	0.18715848	-0.23696911	-0.13984412	-0.06360776	0.07128674	-0.12412874	0.039764695	-0.1191607
0.04070852	0.028860966	0.00036599502	0.0152629195	0.093919225	-0.11235731	0.12582885	0.012884989	-0.1344685	0.1917588	0.00902683	-0.209367	-0.06262874	0.14034677	-0.1929076	0.13521263
0.03430755	-0.32652268	-0.33662868	-0.2222298	-0.40117192	0.11781799	-0.053309772	-0.068535365	-0.055459168	-0.06712029	0.22397722	0.15780248	0.2214748	-0.1735559	0.52596	-0.0861396
-0.26021305	0.29778734	0.026716754	0.30636322	0.25494096	-0.20311193	-0.079530716	-0.0619737	-0.1798183	0.24536124	0.18986152	0.10450455	-0.33985507	0.24942537	-0.20619251	0.1844753
0.2081125	-0.01043961	0.028047083	-3.9421266e-05	0.10741759	-0.046454675	0.23905066	0.20709491	-0.055212583	-0.10947803	-0.16464524	-0.25368074	-0.041115895	0.056901727	-0.2804127	0.12595864
0.37681806	-0.3249404	0.28785133	0.35576418	0.26954833	0.43505046	0.09975828	0.40315956	0.3460359	-0.46442273	-0.391684	-0.09132215	-0.2918234	-0.2990557	-0.041425526	-0.41542143
-0.55151075	0.47967517	-0.54995227	0.5160547	-0.53152025	-0.386018	-0.49784842	-0.3745397	-0.42535612	0.23838395	0.402534	0.55067694	-0.53260016	0.5239497	0.35853148	0.37643766
0.08495808	-0.106089845	-0.0052581774	0.12546882	-0.0020023978	0.26241854	0.12308159	0.31112817	0.13658212	-0.40777612	-0.19255191	0.07652255	-0.09412825	-0.031504847	-0.06925638	-0.12510534
0.52594393	-0.49869448	0.5022144	-0.35599697	0.58387893	0.4102947	-0.17696075	-0.29371682	0.34882107	0.27965274	0.082370795	-0.65168816	0.04516652	-0.40436494	0.25183544	-0.3785941
0.05588421	-0.041891452	0.165641	0.08268872	0.20421493	0.23617937	-0.07824311	-0.027905237	0.23906277	-0.122038834	-0.12589481	-0.003486323	-0.22413869	-0.0729391	0.053812977	-0.20587404
-0.07823712	-0.0003571407	0.05681992	0.09051196	0.05175755	0.08276472	-0.22453387	-0.18942885	0.062121317	0.18044339	0.24965204	0.15920433	-0.18995458	0.02113906	0.18899022	-0.15768483
0.09204765	-0.04486259	0.2007486	0.13717107	0.20095453	0.3148064	-0.20372684	-0.0025382843	0.25051752	-0.16468735	-0.031454373	0.093209535	-0.23226604	-0.0068915705	0.08618349	-0.22111894
0.06528219	-0.07719586	0.24865404	0.24123953	0.16929644	0.32016665	-0.1927998	0.0574879	0.30504763	-0.2610451	-0.0069618193	0.16943409	-0.260729	-0.07777165	0.2532534	-0.30227724
-0.15194456	-0.038042013	0.2352671	-0.014051074	0.1688293	0.039735705	-0.50067663	-0.5647513	0.12939835	0.65155953	0.5798875	0.14904794	-0.21314736	0.017066477	0.4604788	-0.16688146
0.2735247	-0.09997339	0.2853222	0.29511634	0.39955452	0.20927677	0.29562977	0.27842543	0.23022968	-0.21179134	-0.30723763	-0.2658936	-0.3265625	-0.13842092	-0.34354347	-0.1971232
